Customer_Id,Customer_Fname,Customer_Lname,Customer_Email,Customer_Password,Customer_Segment,Customer_Street,Customer_Country,Customer_City,Customer_State,Customer_Zipcode,Latitude,Longitude
9342,Teresa,Grant,XXXXXXXXX,XXXXXXXXX,Consumer,3684 Old River Crossing,Puerto Rico,Caguas,PR,725,18.28811264,-66.37052918
9429,George,Terrell,XXXXXXXXX,XXXXXXXXX,Consumer,4429 Lost Elk Front,Puerto Rico,Caguas,PR,725,18.22939873,-66.37059784
6738,Mary,Taylor,XXXXXXXXX,XXXXXXXXX,Consumer,9022 Foggy Dell,Puerto Rico,Caguas,PR,725,18.27444458,-66.37059021
9499,Joshua,Brown,XXXXXXXXX,XXXXXXXXX,Consumer,5299 Merry Beacon Heath,Puerto Rico,Caguas,PR,725,18.21235275,-66.37049866
4140,Brandon,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9785 Silver Hickory Walk,EE. UU.,Hamilton,OH,45011,39.3985405,-84.55661774
3045,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8548 Sleepy Nectar Gardens,Puerto Rico,Caguas,PR,725,18.21531296,-66.37062073
6290,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4028 Jagged Quay,EE. UU.,Ontario,CA,91761,34.03303146,-117.6386414
5563,Paul,Trevino,XXXXXXXXX,XXXXXXXXX,Corporate,5667 Quaking Bear Bay,EE. UU.,West Chester,PA,19380,39.96376801,-75.60626221
2198,Thomas,Friedman,XXXXXXXXX,XXXXXXXXX,Corporate,3846 Blue Limits,EE. UU.,Fort Lauderdale,FL,33312,26.11425972,-80.16235352
11836,Mary,Clayton,XXXXXXXXX,XXXXXXXXX,Consumer,158 Golden Nook,Puerto Rico,Caguas,PR,725,18.23101425,-66.3706131
9532,Ann,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1099 Silent Thicket,EE. UU.,Amarillo,TX,79109,35.18754196,-101.8676224
8233,Mary,Hanna,XXXXXXXXX,XXXXXXXXX,Consumer,2455 Wishing Horse Row,Puerto Rico,Caguas,PR,725,18.29778481,-66.37062073
4140,Brandon,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9785 Silver Hickory Walk,EE. UU.,Hamilton,OH,45011,39.3985405,-84.55661774
6887,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8840 Harvest Towers,Puerto Rico,Caguas,PR,725,18.22019768,-66.37058258
8981,Mary,Bennett,XXXXXXXXX,XXXXXXXXX,Consumer,5735 Round Beacon Terrace,Puerto Rico,Caguas,PR,725,18.27375031,-66.37059021
5757,Zachary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1984 Misty Rabbit Boulevard,Puerto Rico,Caguas,PR,725,18.28026199,-66.37058258
990,Mary,Ellison,XXXXXXXXX,XXXXXXXXX,Corporate,4260 Silent Blossom Isle,EE. UU.,Merced,CA,95340,37.34237289,-120.452179
11737,Mary,Wilkins,XXXXXXXXX,XXXXXXXXX,Corporate,1286 Sunny Link,EE. UU.,Miami,FL,33175,25.74613953,-80.39176178
11933,Maria,Clark,XXXXXXXXX,XXXXXXXXX,Corporate,2452 Merry Beacon Point,EE. UU.,Citrus Heights,CA,95610,38.67052841,-121.26931
2246,Mary,Lewis,XXXXXXXXX,XXXXXXXXX,Corporate,6909 Umber Bluff Landing,EE. UU.,Ontario,CA,91764,35.18671036,-120.7025223
5563,Paul,Trevino,XXXXXXXXX,XXXXXXXXX,Corporate,5667 Quaking Bear Bay,EE. UU.,West Chester,PA,19380,39.96376801,-75.60626221
9163,Mary,Russell,XXXXXXXXX,XXXXXXXXX,Corporate,1303 Dewy Square,EE. UU.,Billings,MT,59102,45.78831101,-108.5594101
5269,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5589 Cinder Berry Heights,Puerto Rico,Caguas,PR,725,18.27383995,-66.3705368
4402,Heather,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1070 Dusty Beacon Maze,EE. UU.,Honolulu,HI,96817,21.32156754,-157.8721771
7136,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7168 Amber Row,Puerto Rico,Caguas,PR,725,18.2724514,-66.37051392
2723,Mary,Brady,XXXXXXXXX,XXXXXXXXX,Consumer,7231 Grand Turnabout,Puerto Rico,Caguas,PR,725,18.27003861,-66.37052918
7305,David,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,6864 Dusty Island Avenue,EE. UU.,Brooklyn,NY,11212,40.66080093,-73.92007446
2998,Denise,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6063 Golden Point,Puerto Rico,Caguas,PR,725,18.28069305,-66.37055969
3703,Christine,Reynolds,XXXXXXXXX,XXXXXXXXX,Corporate,5761 Little Corner,EE. UU.,Baldwin Park,CA,91706,34.0946846,-117.9660568
9683,Mary,Ray,XXXXXXXXX,XXXXXXXXX,Corporate,1411 Umber View,EE. UU.,Riverside,CA,92509,34.01974869,-117.3625183
9681,Mary,Sweeney,XXXXXXXXX,XXXXXXXXX,Corporate,7489 Crystal Treasure Run,EE. UU.,Dallas,TX,75216,32.71627045,-96.76869202
2192,Mary,Clay,XXXXXXXXX,XXXXXXXXX,Consumer,7509 Noble Gate,Puerto Rico,Caguas,PR,725,18.24031067,-66.37055206
7364,Janet,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4940 Velvet Timber Cape,Puerto Rico,Caguas,PR,725,18.24542999,-66.37054443
8008,Mary,Delacruz,XXXXXXXXX,XXXXXXXXX,Corporate,9950 Quiet Spring Wynd,EE. UU.,Oxnard,CA,93033,34.16575623,-119.1442413
11933,Maria,Clark,XXXXXXXXX,XXXXXXXXX,Corporate,2452 Merry Beacon Point,EE. UU.,Citrus Heights,CA,95610,38.67052841,-121.26931
7384,Mary,Jacobs,XXXXXXXXX,XXXXXXXXX,Consumer,1356 Blue Rabbit Campus,Puerto Rico,Caguas,PR,725,18.25659752,-66.37051392
11462,Debra,Byrd,XXXXXXXXX,XXXXXXXXX,Corporate,1975 Umber Beacon Jetty,EE. UU.,Colorado Springs,CO,80918,38.84238052,-104.8548813
7661,Linda,Rojas,XXXXXXXXX,XXXXXXXXX,Corporate,762 Clear Harbour,EE. UU.,Dallas,TX,75227,33.11410904,-97.02761841
717,Mary,Camacho,XXXXXXXXX,XXXXXXXXX,Corporate,4845 Thunder Embers Hollow,EE. UU.,Albuquerque,NM,87111,35.13143921,-106.5452042
10832,Mary,Khan,XXXXXXXXX,XXXXXXXXX,Consumer,7596 Quaking Quay,Puerto Rico,Caguas,PR,725,18.28950119,-66.37059021
7185,Amber,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4047 Green Stead,EE. UU.,Wichita,KS,67212,37.69120026,-97.42577362
1119,Bryan,Ramos,XXXXXXXXX,XXXXXXXXX,Corporate,833 Amber Anchor Glen,EE. UU.,North Richland Hills,TX,76180,32.83925629,-97.20110321
7380,Michelle,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3938 Old Field,Puerto Rico,Caguas,PR,725,18.25998116,-66.37052918
2488,Mary,Simon,XXXXXXXXX,XXXXXXXXX,Consumer,7539 Tawny Timber Concession,Puerto Rico,Caguas,PR,725,18.25663757,-66.37055969
7185,Amber,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4047 Green Stead,EE. UU.,Wichita,KS,67212,37.69120026,-97.42577362
2488,Mary,Simon,XXXXXXXXX,XXXXXXXXX,Consumer,7539 Tawny Timber Concession,Puerto Rico,Caguas,PR,725,18.25663757,-66.37055969
11375,Mary,Mcdonald,XXXXXXXXX,XXXXXXXXX,Corporate,3579 Cozy Gate Subdivision,EE. UU.,Sacramento,CA,95828,38.50247574,-121.4231873
4807,Raymond,Rodgers,XXXXXXXXX,XXXXXXXXX,Corporate,3796 Lost Hollow,EE. UU.,Mission Viejo,CA,92691,33.62104797,-117.6759186
1537,Linda,Murray,XXXXXXXXX,XXXXXXXXX,Corporate,4951 Misty Pioneer Mall ,EE. UU.,Pompano Beach,FL,33064,26.28325081,-80.09656525
3167,Janice,Ward,XXXXXXXXX,XXXXXXXXX,Consumer,657 Gentle Mountain Mall ,Puerto Rico,Caguas,PR,725,18.22997284,-66.37062073
9145,Gary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,398 Emerald Grove,EE. UU.,Brooklyn,NY,11221,40.66544724,-73.94540405
682,Emma,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1440 Burning Bluff Park,EE. UU.,Salinas,CA,93906,36.71306229,-121.657959
6482,Mary,Sellers,XXXXXXXXX,XXXXXXXXX,Consumer,6191 Old Drive,Puerto Rico,Caguas,PR,725,18.24152756,-66.37063599
5072,Jacob,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,5078 Bright Park,EE. UU.,New York,NY,10009,40.72668076,-73.97971344
3968,Catherine,Pacheco,XXXXXXXXX,XXXXXXXXX,Consumer,9501 Red Island,Puerto Rico,Caguas,PR,725,18.2809906,-66.37050629
9484,Mary,Howell,XXXXXXXXX,XXXXXXXXX,Consumer,3888 Rustic Line,Puerto Rico,Caguas,PR,725,18.27350235,-66.37060547
1969,Ethan,Alexander,XXXXXXXXX,XXXXXXXXX,Corporate,4155 Bright Deer Line,EE. UU.,La Crosse,WI,54601,43.8122406,-91.24485779
447,Mary,Nelson,XXXXXXXXX,XXXXXXXXX,Consumer,6316 Wishing Rise,Puerto Rico,Caguas,PR,725,18.22405243,-66.04711151
2166,Rebecca,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1631 Colonial Dale,Puerto Rico,Caguas,PR,725,18.26007843,-66.37052918
2166,Rebecca,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1631 Colonial Dale,Puerto Rico,Caguas,PR,725,18.26007843,-66.37052918
11921,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4592 Silent Field,EE. UU.,Newark,NJ,7104,45.59003067,-122.7145844
1962,Marie,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1794 High Diversion,Puerto Rico,Caguas,PR,725,18.26423073,-66.37058258
1589,Matthew,Brennan,XXXXXXXXX,XXXXXXXXX,Corporate,6026 Stony Elk Hill,EE. UU.,Cleveland,OH,44102,41.39922333,-81.73462677
3275,Steven,Williams,XXXXXXXXX,XXXXXXXXX,Corporate,7383 Broad Parkway,EE. UU.,Fremont,CA,94539,37.49027634,-121.9271088
912,Mary,Roy,XXXXXXXXX,XXXXXXXXX,Corporate,6886 Cotton Promenade,EE. UU.,Las Vegas,NV,89119,36.16392899,115.0497894
4139,Michelle,Cross,XXXXXXXXX,XXXXXXXXX,Corporate,4311 Thunder Heath,EE. UU.,Antioch,CA,94509,38.00168991,-121.8279724
383,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,8898 Shady Private,EE. UU.,Huntington Beach,CA,92646,29.5553627,-98.5673523
138,Mary,Dawson,XXXXXXXXX,XXXXXXXXX,Consumer,9544 Noble Spring Route,Puerto Rico,Caguas,PR,725,18.22758102,-66.04357147
8620,Mary,Briggs,XXXXXXXXX,XXXXXXXXX,Corporate,6582 Hidden Grounds,EE. UU.,Philadelphia,PA,19124,40.01907349,-75.04532623
659,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4855 Golden Road,EE. UU.,Greenville,NC,27834,34.05759811,-118.1948013
1962,Marie,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1794 High Diversion,Puerto Rico,Caguas,PR,725,18.26423073,-66.37058258
371,Adam,Marquez,XXXXXXXXX,XXXXXXXXX,Corporate,112 Green Fawn Estates,EE. UU.,San Antonio,TX,78223,31.10552597,-100.1397324
5547,Mary,Perry,XXXXXXXXX,XXXXXXXXX,Corporate,3782 Shady Oak Point,EE. UU.,Bountiful,UT,84010,40.84789658,-111.8727264
4875,Edward,Peters,XXXXXXXXX,XXXXXXXXX,Consumer,6715 Blue Shadow Square,Puerto Rico,Caguas,PR,725,18.24205971,-66.37055969
3917,Terry,David,XXXXXXXXX,XXXXXXXXX,Corporate,3520 Hazy Inlet,EE. UU.,Eugene,OR,97405,44.0263443,-123.0935287
56,Mary,Kaiser,XXXXXXXXX,XXXXXXXXX,Consumer,7554 Stony Goose Crossing,Puerto Rico,Caguas,PR,725,18.1464901,-66.57675934
3917,Terry,David,XXXXXXXXX,XXXXXXXXX,Corporate,3520 Hazy Inlet,EE. UU.,Eugene,OR,97405,44.0263443,-123.0935287
7488,Mary,Clark,XXXXXXXXX,XXXXXXXXX,Corporate,7701 Jagged Hill,EE. UU.,Knoxville,TN,37922,35.81311417,-84.17388916
9302,Melissa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3562 Clear Glen,Puerto Rico,Caguas,PR,725,18.20701027,-66.37060547
2929,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4715 Harvest Spring Vista,Puerto Rico,Caguas,PR,725,18.27438927,-66.37052155
9302,Melissa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3562 Clear Glen,Puerto Rico,Caguas,PR,725,18.20701027,-66.37060547
2929,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4715 Harvest Spring Vista,Puerto Rico,Caguas,PR,725,18.27438927,-66.37052155
2929,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4715 Harvest Spring Vista,Puerto Rico,Caguas,PR,725,18.27438927,-66.37052155
5138,William,Rivera,XXXXXXXXX,XXXXXXXXX,Corporate,3367 Easy Pines,EE. UU.,Ventura,CA,93003,34.24124908,-119.1945419
4170,Debra,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,3499 Blue Subdivision,EE. UU.,Amarillo,TX,79109,35.22186661,-101.8756027
1599,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4807 Burning Trace,Puerto Rico,Caguas,PR,725,18.28282166,-66.37052918
1877,Mary,Powers,XXXXXXXXX,XXXXXXXXX,Consumer,628 Hidden Private,Puerto Rico,Caguas,PR,725,18.21932411,-66.37062073
1599,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4807 Burning Trace,Puerto Rico,Caguas,PR,725,18.28282166,-66.37052918
1962,Marie,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1794 High Diversion,Puerto Rico,Caguas,PR,725,18.26423073,-66.37058258
3426,Douglas,Davenport,XXXXXXXXX,XXXXXXXXX,Corporate,6007 Velvet Maze,EE. UU.,Fort Lauderdale,FL,33312,26.11425972,-80.16235352
4875,Edward,Peters,XXXXXXXXX,XXXXXXXXX,Consumer,6715 Blue Shadow Square,Puerto Rico,Caguas,PR,725,18.24205971,-66.37055969
1292,Mildred,Stephens,XXXXXXXXX,XXXXXXXXX,Consumer,8237 Silent Pioneer Heights,Puerto Rico,Caguas,PR,725,18.21868706,-66.37062836
1189,Mary,Deleon,XXXXXXXXX,XXXXXXXXX,Corporate,5599 Umber Cloud Street,EE. UU.,Detroit,MI,48238,42.39110184,-83.13121796
10677,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,9409 Amber Forest Highway,Puerto Rico,Caguas,PR,725,18.23624802,-66.37052918
3411,Mary,Lester,XXXXXXXXX,XXXXXXXXX,Corporate,7773 Burning Village,EE. UU.,Salina,KS,67401,38.83726883,-97.6128006
3890,Gregory,Snyder,XXXXXXXXX,XXXXXXXXX,Corporate,3497 Merry Bear Thicket,EE. UU.,Aurora,CO,80011,39.65368652,-104.8682022
6921,Willie,Stafford,XXXXXXXXX,XXXXXXXXX,Consumer,5344 Lazy Beach,Puerto Rico,Caguas,PR,725,18.23149109,-66.37056732
4139,Michelle,Cross,XXXXXXXXX,XXXXXXXXX,Corporate,4311 Thunder Heath,EE. UU.,Antioch,CA,94509,38.00168991,-121.8279724
2056,Jeffrey,Melton,XXXXXXXXX,XXXXXXXXX,Corporate,1453 Amber Deer Farm,EE. UU.,Chicago Heights,IL,60411,41.50521088,-87.64087677
1537,Linda,Murray,XXXXXXXXX,XXXXXXXXX,Corporate,4951 Misty Pioneer Mall ,EE. UU.,Pompano Beach,FL,33064,26.28325081,-80.09656525
2166,Rebecca,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1631 Colonial Dale,Puerto Rico,Caguas,PR,725,18.26007843,-66.37052918
5431,Judith,Peck,XXXXXXXXX,XXXXXXXXX,Corporate,259 Green Link,EE. UU.,Oceanside,CA,92054,33.1824913,-117.3709335
3422,Julia,Woodard,XXXXXXXXX,XXXXXXXXX,Corporate,2649 Pleasant Campus,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
3955,Bryan,Stanton,XXXXXXXXX,XXXXXXXXX,Corporate,3152 Wishing Pointe,EE. UU.,Yonkers,NY,10701,40.93209076,-73.89285278
3314,Charles,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2525 Umber Street,Puerto Rico,Caguas,PR,725,18.28863525,-66.37054443
2654,Donna,Martinez,XXXXXXXXX,XXXXXXXXX,Consumer,5404 Hidden Lake Vale,Puerto Rico,Caguas,PR,725,18.23560143,-66.37057495
3043,Catherine,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7996 Burning Orchard,Puerto Rico,Caguas,PR,725,18.25336075,-66.37060547
10254,Mary,Austin,XXXXXXXXX,XXXXXXXXX,Corporate,5182 Cotton Heath,EE. UU.,Fremont,CA,94539,35.19264603,-117.566246
337,Mary,Neal,XXXXXXXXX,XXXXXXXXX,Corporate,9518 Old Corner,EE. UU.,New Haven,CT,6511,41.62995911,-72.96715546
11114,Mary,Owens,XXXXXXXXX,XXXXXXXXX,Corporate,7746 Hazy Prairie Drive,EE. UU.,Columbus,OH,43230,39.8379364,-83.28687286
13098,Whoopi,Walton,XXXXXXXXX,XXXXXXXXX,Consumer,4411 Dusty Avenue ,Puerto Rico,Caguas,PR,725,18.22141075,-66.03705597
6303,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7231 Red Farms,EE. UU.,Elgin,IL,60120,41.97670364,-88.26086426
2265,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8581 Broad Trace,Puerto Rico,Caguas,PR,725,18.20765877,-66.37055206
5631,Gloria,Goodman,XXXXXXXXX,XXXXXXXXX,Corporate,3971 Bright Glen,EE. UU.,Los Angeles,CA,90066,34.0015831,-118.4321518
10807,Benjamin,Wilson,XXXXXXXXX,XXXXXXXXX,Consumer,9882 Cotton Abbey,Puerto Rico,Caguas,PR,725,18.23222351,-66.37055206
3552,Kathleen,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4951 Misty Pioneer Mall ,EE. UU.,La Mesa,CA,91941,32.76065064,-117.0166702
9421,Julia,Lynch,XXXXXXXXX,XXXXXXXXX,Consumer,8460 Blue Lane,Puerto Rico,Caguas,PR,725,18.28970528,-66.3705368
9063,Dylan,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,6682 Shady Trail,EE. UU.,New York,NY,10029,40.79290009,-73.94426727
10800,Mary,Dunn,XXXXXXXXX,XXXXXXXXX,Corporate,231 Cinder Jetty,EE. UU.,Arlington,TX,76010,32.72062683,-97.06020355
4478,Mary,Shah,XXXXXXXXX,XXXXXXXXX,Corporate,9768 Indian Lake Pathway,EE. UU.,West Jordan,UT,84084,40.62195587,-111.9332733
4258,Charles,Rogers,XXXXXXXXX,XXXXXXXXX,Corporate,2650 Rocky Stead,EE. UU.,San Diego,CA,92126,32.76002502,-117.2483826
3058,Amy,Davenport,XXXXXXXXX,XXXXXXXXX,Corporate,1191 Merry Rabbit Acres,EE. UU.,El Centro,CA,92243,32.79741287,-115.5666199
10361,Barbara,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4388 Shady Timber Valley,EE. UU.,Corona,CA,92882,33.87208557,-117.5922241
14221,Olga,Mcintosh,XXXXXXXXX,XXXXXXXXX,Consumer,2391 Cinder Passage,Puerto Rico,Caguas,PR,725,18.24213219,-66.03705597
12311,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7368 Blue Swale,EE. UU.,Los Angeles,CA,90066,34.0015831,-118.4321518
640,Jean,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9871 Cotton Highway,EE. UU.,New Castle,DE,19720,39.28265762,-77.4777832
12232,Mary,Moore,XXXXXXXXX,XXXXXXXXX,Corporate,5735 Quaking Cider Highway,EE. UU.,Brooklyn,NY,11216,40.67913818,-73.94405365
1028,Virginia,Sanders,XXXXXXXXX,XXXXXXXXX,Corporate,1801 Jagged Dale Park,EE. UU.,Austin,TX,78704,30.23604584,-97.79588318
14576,Jillian,Rosario,XXXXXXXXX,XXXXXXXXX,Consumer,5803 Pleasant Abbey,Puerto Rico,Caguas,PR,725,18.21990776,-66.0370636
1709,Matthew,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1295 Pleasant Branch Corners,EE. UU.,Westland,MI,48185,42.33019257,-83.39046478
14468,Mikayla,Kinney,XXXXXXXXX,XXXXXXXXX,Consumer,4979 Stony Chase,Puerto Rico,Caguas,PR,725,18.25285721,-66.0370636
3122,Joseph,Graves,XXXXXXXXX,XXXXXXXXX,Corporate,905 Blue Cape,EE. UU.,Augusta,GA,30907,31.78530121,-84.44017029
9874,Mary,Gallagher,XXXXXXXXX,XXXXXXXXX,Corporate,2534 Fallen Key,EE. UU.,Dallas,TX,75231,32.87014008,-96.75692749
4370,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9767 Amber Valley,EE. UU.,Los Angeles,CA,90046,34.09960938,-118.3507385
618,Mary,Davis,XXXXXXXXX,XXXXXXXXX,Corporate,9193 Heather Beacon Promenade,EE. UU.,Jackson Heights,NY,11372,34.06508637,-117.7450943
14431,Dominique,Ayala,XXXXXXXXX,XXXXXXXXX,Consumer,4459 Amber Centre,Puerto Rico,Caguas,PR,725,18.2130146,-66.03704834
11921,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4592 Silent Field,EE. UU.,Newark,NJ,7104,45.59003067,-122.7145844
2592,Kyle,Edwards,XXXXXXXXX,XXXXXXXXX,Corporate,1538 Green Elk Bank,EE. UU.,San Marcos,TX,78666,29.87866402,-97.90185547
14273,Kelly,Terry,XXXXXXXXX,XXXXXXXXX,Consumer,4312 Bright Corner,Puerto Rico,Caguas,PR,725,18.23437309,-66.03705597
14501,Rachel,Moss,XXXXXXXXX,XXXXXXXXX,Consumer,3763 Noble Prairie Heights,Puerto Rico,Caguas,PR,725,18.24887657,-66.03705597
13000,Vivian,Frank,XXXXXXXXX,XXXXXXXXX,Consumer,7601 Blue Gate ,Puerto Rico,Caguas,PR,725,18.23728561,-66.03705597
9874,Mary,Gallagher,XXXXXXXXX,XXXXXXXXX,Corporate,2534 Fallen Key,EE. UU.,Dallas,TX,75231,32.87014008,-96.75692749
6100,Joshua,Blake,XXXXXXXXX,XXXXXXXXX,Corporate,5379 High By-pass,EE. UU.,Huntington Beach,CA,92646,33.66059876,-117.978447
14198,Kirsten,Woods,XXXXXXXXX,XXXXXXXXX,Consumer,2231 High Lagoon Glen,Puerto Rico,Caguas,PR,725,18.29459,-66.03705597
14266,Nayda,Foreman,XXXXXXXXX,XXXXXXXXX,Consumer,7982 Quiet Lagoon Parkway,Puerto Rico,Caguas,PR,725,18.26683235,-66.03705597
3598,Marilyn,Morris,XXXXXXXXX,XXXXXXXXX,Corporate,1116 Heather Row,EE. UU.,Tucson,AZ,85719,32.27982712,-110.9582291
5619,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,6077 Golden Gate Road,EE. UU.,Potomac,MD,20854,39.4793396,-77.78726959
13247,Brianna,Palmer,XXXXXXXXX,XXXXXXXXX,Consumer,6610 Umber Pine Jetty,Puerto Rico,Caguas,PR,725,18.280159,-66.03705597
6623,Christian,Turner,XXXXXXXXX,XXXXXXXXX,Corporate,9865 Heather Way,EE. UU.,Aurora,CO,80011,39.74662018,-104.8164368
13013,Ingrid,Thompson,XXXXXXXXX,XXXXXXXXX,Consumer,6517 Hazy Wagon Walk,Puerto Rico,Caguas,PR,725,18.22959518,-66.03705597
5033,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7362 Jagged Cape,EE. UU.,Canton,MI,48187,42.34844208,-83.43744659
10275,Kelly,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,2385 Grand Pine Gate,EE. UU.,Forest Hills,NY,11375,40.34891129,-76.83354187
6961,James,Mitchell,XXXXXXXXX,XXXXXXXXX,Corporate,5292 Misty Goose Street,EE. UU.,Costa Mesa,CA,92627,33.64226151,-117.9133224
13134,Carol,Fuentes,XXXXXXXXX,XXXXXXXXX,Consumer,1865 Dusty Deer Mountain,Puerto Rico,Caguas,PR,725,18.28666687,-66.0370636
11193,Rachel,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7274 Middle Wynd,Puerto Rico,Caguas,PR,725,18.26647568,-66.37054443
5812,Angela,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,2329 Sunny View Corner,EE. UU.,New York,NY,10031,40.82476044,-73.94992065
9406,Mary,Jones,XXXXXXXXX,XXXXXXXXX,Corporate,8187 Merry Pony Field,EE. UU.,Chicago,IL,60660,41.98559189,-87.83131409
8867,Justin,Bonilla,XXXXXXXXX,XXXXXXXXX,Consumer,2422 Indian Autumn Arbor,Puerto Rico,Caguas,PR,725,18.20167542,-66.37051392
796,Donna,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,2231 High Lagoon Glen,EE. UU.,Tallahassee,FL,32303,30.4685669,-84.25151825
9141,Ronald,Clark,XXXXXXXXX,XXXXXXXXX,Corporate,7330 Broad Apple Moor,EE. UU.,Bakersfield,CA,93304,35.36254501,-119.0186996
8208,Edward,Wheeler,XXXXXXXXX,XXXXXXXXX,Corporate,2679 Rustic Loop,EE. UU.,Lenoir,NC,28645,36.11019898,-81.52600861
383,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,8898 Shady Private,EE. UU.,Huntington Beach,CA,92646,29.5553627,-98.5673523
11501,Larry,Peterson,XXXXXXXXX,XXXXXXXXX,Corporate,6925 Heather Grove Glen,EE. UU.,Buena Park,CA,90620,33.83950424,-118.011467
8867,Justin,Bonilla,XXXXXXXXX,XXXXXXXXX,Consumer,2422 Indian Autumn Arbor,Puerto Rico,Caguas,PR,725,18.20167542,-66.37051392
1331,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7094 Golden Parade,EE. UU.,Panorama City,CA,91402,34.15893936,-118.1809387
10598,Jason,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3696 Rustic Abbey,Puerto Rico,Caguas,PR,725,18.2886734,-66.37054443
8362,Ann,Burnett,XXXXXXXXX,XXXXXXXXX,Corporate,9800 Honey Oak Mews,EE. UU.,Hampton,VA,23666,38.8540535,-77.28582764
8091,Emily,Powell,XXXXXXXXX,XXXXXXXXX,Consumer,6121 Fallen Trace,Puerto Rico,Caguas,PR,725,18.24099159,-66.3706131
10321,Shirley,Miller,XXXXXXXXX,XXXXXXXXX,Consumer,7192 Jagged Loop,Puerto Rico,Caguas,PR,725,18.27620125,-66.37058258
12317,Shawn,Cross,XXXXXXXXX,XXXXXXXXX,Consumer,1981 Honey Nectar Line,Puerto Rico,Caguas,PR,725,18.26676369,-66.37052155
5247,Mary,Hunter,XXXXXXXXX,XXXXXXXXX,Consumer,2544 Burning Sky Key,Puerto Rico,Caguas,PR,725,18.28779411,-66.37060547
1619,Laura,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,431 Merry Log Key,Puerto Rico,Caguas,PR,725,18.22380638,-66.37058258
4132,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6312 Stony Anchor Promenade,Puerto Rico,Caguas,PR,725,18.24194908,-66.37056732
